,chembl_id,target_id,assay_type,assay_organism,raw_size,cleaned_size,cleaning_failed,cleaning_size_delta,num_pos,percentage_pos,confidence,tid,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
17535,CHEMBL3796374,,B,Rattus norvegicus,2,2,False,0.0,2.0,100.0,0,,,,,,,,,,,,,,
17536,CHEMBL3796495,,F,Homo sapiens,50,50,False,0.0,49.0,98.0,0,,,,,,,,,,,,,,
17537,CHEMBL3796496,,F,Sus scrofa,33,33,False,0.0,33.0,100.0,0,,,,,,,,,,,,,,
17538,CHEMBL3796785,,F,Homo sapiens,54,54,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17539,CHEMBL3800937,,A,Homo sapiens,24,24,False,0.0,7.0,29.16666666666667,0,,,,,,,,,,,,,,
17540,CHEMBL3801132,,A,Homo sapiens,32,32,False,0.0,16.0,50.0,0,,,,,,,,,,,,,,
17541,CHEMBL3801190,,P,,35,35,False,0.0,1.0,2.8571428571428568,0,,,,,,,,,,,,,,
17542,CHEMBL3801193,,A,,35,35,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17543,CHEMBL3803441,,P,,51,51,False,0.0,2.0,3.92156862745098,0,,,,,,,,,,,,,,
17544,CHEMBL3804253,,A,Homo sapiens,57,57,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17545,CHEMBL3804254,,A,Homo sapiens,57,57,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17546,CHEMBL3806375,,A,Homo sapiens,10,10,False,0.0,10.0,100.0,0,,,,,,,,,,,,,,
17547,CHEMBL3806456,,A,Homo sapiens,26,26,False,0.0,5.0,19.23076923076923,0,,,,,,,,,,,,,,
17548,CHEMBL3806616,,B,Cavia porcellus,43,43,False,0.0,21.0,48.83720930232558,0,,,,,,,,,,,,,,
17549,CHEMBL3807920,,B,Homo sapiens,37,37,False,0.0,37.0,100.0,0,,,,,,,,,,,,,,
17550,CHEMBL3807921,,B,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,0,,,,,,,,,,,,,,
17551,CHEMBL3811225,,B,Bos taurus,40,40,False,0.0,40.0,100.0,0,,,,,,,,,,,,,,
17552,CHEMBL3815893,,B,Helicobacter pylori,32,32,False,0.0,2.0,6.25,0,,,,,,,,,,,,,,
17553,CHEMBL3815894,,B,Vibrio cholerae,32,32,False,0.0,3.0,9.375,0,,,,,,,,,,,,,,
17554,CHEMBL3815898,,B,Vibrio cholerae,32,32,False,0.0,1.0,3.125,0,,,,,,,,,,,,,,
17555,CHEMBL3815900,,B,Vibrio cholerae,30,30,False,0.0,1.0,3.333333333333333,0,,,,,,,,,,,,,,
17556,CHEMBL3821759,,A,Homo sapiens,20,20,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17557,CHEMBL3822087,,B,Homo sapiens,44,44,False,0.0,43.0,97.72727272727272,0,,,,,,,,,,,,,,
17558,CHEMBL3826199,,P,,35,35,False,0.0,17.0,48.57142857142857,0,,,,,,,,,,,,,,
17559,CHEMBL3828982,,A,Homo sapiens,46,46,False,0.0,11.0,23.91304347826087,0,,,,,,,,,,,,,,
17560,CHEMBL3829222,,B,Hepatitis C virus subtype 1a,34,34,False,0.0,34.0,100.0,0,,,,,,,,,,,,,,
17561,CHEMBL3829223,,B,Hepatitis C virus subtype 1a,34,34,False,0.0,34.0,100.0,0,,,,,,,,,,,,,,
17562,CHEMBL3829226,,B,Hepatitis C virus subtype 2b,31,31,False,0.0,31.0,100.0,0,,,,,,,,,,,,,,
17563,CHEMBL3829317,,B,Hepatitis C virus subtype 3a,32,32,False,0.0,32.0,100.0,0,,,,,,,,,,,,,,
17564,CHEMBL3829319,,B,Hepatitis C virus subtype 1a,30,30,False,0.0,30.0,100.0,0,,,,,,,,,,,,,,
17565,CHEMBL3830507,,B,Plasmodium falciparum,30,30,False,0.0,2.0,6.666666666666668,0,,,,,,,,,,,,,,
17566,CHEMBL3854278,,B,Homo sapiens,34,34,False,0.0,6.0,17.647058823529417,0,,,,,,,,,,,,,,
17567,CHEMBL3854284,,B,Homo sapiens,33,33,False,0.0,13.0,39.39393939393939,0,,,,,,,,,,,,,,
17568,CHEMBL3855802,,B,Mycobacterium tuberculosis H37Rv,37,37,False,0.0,18.0,48.64864864864865,0,,,,,,,,,,,,,,
17569,CHEMBL3856614,,B,Influenza A virus (A/udorn/1972(H3N2)),38,38,False,0.0,13.0,34.21052631578947,0,,,,,,,,,,,,,,
17570,CHEMBL3857975,,A,Sus scrofa,31,31,False,0.0,31.0,100.0,0,,,,,,,,,,,,,,
17571,CHEMBL3857976,,A,Mus musculus,40,40,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17572,CHEMBL3863064,,B,Porphyromonas gingivalis ATCC 33277,50,50,False,0.0,25.0,50.0,0,,,,,,,,,,,,,,
17573,CHEMBL3863951,,B,Homo sapiens,44,44,False,0.0,44.0,100.0,0,,,,,,,,,,,,,,
17574,CHEMBL3863952,,B,Homo sapiens,25,25,False,0.0,25.0,100.0,0,,,,,,,,,,,,,,
17575,CHEMBL3863986,,B,Rattus norvegicus,29,29,False,0.0,14.0,48.27586206896552,0,,,,,,,,,,,,,,
17576,CHEMBL3864358,,B,Burkholderia pseudomallei,49,49,False,0.0,47.0,95.91836734693878,0,,,,,,,,,,,,,,
17577,CHEMBL3865104,,A,Homo sapiens,50,50,False,0.0,25.0,50.0,0,,,,,,,,,,,,,,
17578,CHEMBL3865105,,A,Mus musculus,49,49,False,0.0,24.0,48.97959183673469,0,,,,,,,,,,,,,,
17579,CHEMBL3865118,,A,Homo sapiens,49,49,False,0.0,23.0,46.93877551020408,0,,,,,,,,,,,,,,
17580,CHEMBL3865119,,A,Mus musculus,49,49,False,0.0,21.0,42.85714285714285,0,,,,,,,,,,,,,,
17581,CHEMBL3865124,,P,,56,56,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17582,CHEMBL3865127,,P,,56,56,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17583,CHEMBL3866222,,B,Mycobacterium tuberculosis,46,46,False,0.0,22.0,47.82608695652174,0,,,,,,,,,,,,,,
17584,CHEMBL3867125,,B,Homo sapiens,39,39,False,0.0,19.0,48.71794871794872,0,,,,,,,,,,,,,,
17585,CHEMBL3868338,,B,Homo sapiens,48,48,False,0.0,48.0,100.0,0,,,,,,,,,,,,,,
17586,CHEMBL3870251,,B,Homo sapiens,37,37,False,0.0,36.0,97.29729729729728,0,,,,,,,,,,,,,,
17587,CHEMBL3870252,,B,Homo sapiens,63,63,False,0.0,31.0,49.20634920634921,0,,,,,,,,,,,,,,
17588,CHEMBL3870401,,B,Hepatitis C virus (isolate Con1),43,43,False,0.0,1.0,2.3255813953488373,0,,,,,,,,,,,,,,
17589,CHEMBL3870576,,B,Glycine max,33,33,False,0.0,15.0,45.45454545454545,0,,,,,,,,,,,,,,
17590,CHEMBL3871958,,B,Trypanosoma brucei,42,42,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17591,CHEMBL3872811,,B,Saccharomyces cerevisiae,37,37,False,0.0,18.0,48.64864864864865,0,,,,,,,,,,,,,,
17592,CHEMBL3874832,,B,Paracentrotus lividus,40,40,False,0.0,6.0,15.0,0,,,,,,,,,,,,,,
17593,CHEMBL3874833,,B,Paracentrotus lividus,40,40,False,0.0,17.0,42.5,0,,,,,,,,,,,,,,
17594,CHEMBL3874834,,B,Paracentrotus lividus,40,40,False,0.0,10.0,25.0,0,,,,,,,,,,,,,,
17595,CHEMBL3875536,,B,Enterovirus A71,9,9,False,0.0,9.0,100.0,0,,,,,,,,,,,,,,
17596,CHEMBL3875853,,B,Sus scrofa,38,38,False,0.0,1.0,2.631578947368421,0,,,,,,,,,,,,,,
17597,CHEMBL3875980,,B,Listeria monocytogenes,34,34,False,0.0,15.0,44.11764705882353,0,,,,,,,,,,,,,,
17598,CHEMBL3876595,,B,Porphyromonas gingivalis,32,32,False,0.0,4.0,12.5,0,,,,,,,,,,,,,,
17599,CHEMBL3876596,,B,Nostoc commune,32,32,False,0.0,1.0,3.125,0,,,,,,,,,,,,,,
17600,CHEMBL3876597,,B,Pseudoalteromonas haloplanktis,32,32,False,0.0,1.0,3.125,0,,,,,,,,,,,,,,
17601,CHEMBL3876598,,B,Burkholderia pseudomallei,32,32,False,0.0,1.0,3.125,0,,,,,,,,,,,,,,
17602,CHEMBL3876603,,B,,45,45,False,0.0,45.0,100.0,0,,,,,,,,,,,,,,
17603,CHEMBL3876663,,B,Homo sapiens,86,86,False,0.0,6.0,6.9767441860465125,0,,,,,,,,,,,,,,
17604,CHEMBL3878685,,B,Hepatitis C virus subtype 1a,57,57,False,0.0,57.0,100.0,0,,,,,,,,,,,,,,
17605,CHEMBL3878686,,B,Hepatitis C virus subtype 1a,57,57,False,0.0,57.0,100.0,0,,,,,,,,,,,,,,
17606,CHEMBL3878687,,B,Hepatitis C virus subtype 2b,57,57,False,0.0,57.0,100.0,0,,,,,,,,,,,,,,
17607,CHEMBL3878688,,B,Hepatitis C virus subtype 1a,45,45,False,0.0,45.0,100.0,0,,,,,,,,,,,,,,
17608,CHEMBL3878689,,B,Hepatitis C virus subtype 3a,49,49,False,0.0,49.0,100.0,0,,,,,,,,,,,,,,
17609,CHEMBL3878690,,B,Hepatitis C virus subtype 4a,41,41,False,0.0,41.0,100.0,0,,,,,,,,,,,,,,
17610,CHEMBL3878736,,B,Sus scrofa,15,15,False,0.0,1.0,6.666666666666668,0,,,,,,,,,,,,,,
17611,CHEMBL3879362,,B,Staphylococcus aureus,37,37,False,0.0,18.0,48.64864864864865,0,,,,,,,,,,,,,,
17612,CHEMBL3879553,,B,Rattus norvegicus,22,22,False,0.0,11.0,50.0,0,,,,,,,,,,,,,,
17613,CHEMBL3879554,,B,Trypanosoma cruzi,8,8,False,0.0,8.0,100.0,0,,,,,,,,,,,,,,
17614,CHEMBL3880035,,B,Homo sapiens,49,49,False,0.0,8.0,16.3265306122449,0,,,,,,,,,,,,,,
17615,CHEMBL3880036,,B,Homo sapiens,49,49,False,0.0,9.0,18.367346938775512,0,,,,,,,,,,,,,,
17616,CHEMBL3881043,,A,Homo sapiens,90,90,False,0.0,44.0,48.88888888888889,0,,,,,,,,,,,,,,
17617,CHEMBL3888218,,B,,86,86,False,0.0,86.0,100.0,0,,,,,,,,,,,,,,
17618,CHEMBL3888826,,B,,46,46,False,0.0,46.0,100.0,0,,,,,,,,,,,,,,
17619,CHEMBL3988182,,F,Onchocerca lienalis,484,484,False,0.0,57.0,11.776859504132233,0,,,,,,,,,,,,,,
17620,CHEMBL3991680,,B,Homo sapiens,241,241,False,0.0,49.0,20.33195020746888,0,,,,,,,,,,,,,,
17621,CHEMBL3991698,,B,Homo sapiens,239,239,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17622,CHEMBL3991818,,B,Homo sapiens,241,241,False,0.0,31.0,12.863070539419088,0,,,,,,,,,,,,,,
17623,CHEMBL3991845,,B,Homo sapiens,126,126,False,0.0,2.0,1.5873015873015872,0,,,,,,,,,,,,,,
17624,CHEMBL3991853,,B,Homo sapiens,234,234,False,0.0,13.0,5.5555555555555545,0,,,,,,,,,,,,,,
17625,CHEMBL3992756,,F,Francisella tularensis subsp. novicida U112,33,33,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17626,CHEMBL3993285,,B,Sus scrofa,37,37,False,0.0,18.0,48.64864864864865,0,,,,,,,,,,,,,,
17627,CHEMBL3995127,,B,Mus musculus,170,170,False,0.0,163.0,95.88235294117644,0,,,,,,,,,,,,,,
17628,CHEMBL3995303,,A,Homo sapiens,38,38,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17629,CHEMBL3997501,,B,Burkholderia pseudomallei,32,32,False,0.0,1.0,3.125,0,,,,,,,,,,,,,,
17630,CHEMBL3997502,,B,Burkholderia pseudomallei,32,32,False,0.0,1.0,3.125,0,,,,,,,,,,,,,,
17631,CHEMBL3999821,,B,Sporosarcina pasteurii,35,35,False,0.0,17.0,48.57142857142857,0,,,,,,,,,,,,,,
17632,CHEMBL3999826,,B,Sporosarcina pasteurii,35,35,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17633,CHEMBL3999829,,B,Sporosarcina pasteurii,32,32,False,0.0,3.0,9.375,0,,,,,,,,,,,,,,
17634,CHEMBL3999830,,B,Sporosarcina pasteurii,32,32,False,0.0,16.0,50.0,0,,,,,,,,,,,,,,
17635,CHEMBL4001127,,B,Ovis aries,40,40,False,0.0,20.0,50.0,0,,,,,,,,,,,,,,
17636,CHEMBL4001627,,B,Burkholderia pseudomallei,40,40,False,0.0,20.0,50.0,0,,,,,,,,,,,,,,
17637,CHEMBL4001628,,B,Vibrio cholerae,40,40,False,0.0,40.0,100.0,0,,,,,,,,,,,,,,
17638,CHEMBL4004366,,F,Homo sapiens,28,28,False,0.0,14.0,50.0,0,,,,,,,,,,,,,,
17639,CHEMBL4004648,,B,Homo sapiens,41,41,False,0.0,10.0,24.39024390243902,0,,,,,,,,,,,,,,
17640,CHEMBL4005545,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,0,,,,,,,,,,,,,,
17641,CHEMBL4007866,,B,Homo sapiens,45,45,False,0.0,10.0,22.222222222222214,0,,,,,,,,,,,,,,
17642,CHEMBL4007891,,A,Mus musculus,23,23,False,0.0,11.0,47.82608695652174,0,,,,,,,,,,,,,,
17643,CHEMBL4010104,,B,Respiratory syncytial virus,43,43,False,0.0,21.0,48.83720930232558,0,,,,,,,,,,,,,,
17644,CHEMBL4010363,,A,Homo sapiens,18,18,False,0.0,9.0,50.0,0,,,,,,,,,,,,,,
17645,CHEMBL4010721,,F,Hepatitis C virus subtype 1b,41,41,False,0.0,20.0,48.78048780487804,0,,,,,,,,,,,,,,
17646,CHEMBL4010738,,F,Hepatitis C virus subtype 1a,34,34,False,0.0,17.0,50.0,0,,,,,,,,,,,,,,
17647,CHEMBL4010739,,F,Hepatitis C virus subtype 4a,35,35,False,0.0,17.0,48.57142857142857,0,,,,,,,,,,,,,,
17648,CHEMBL4010973,,B,Homo sapiens,39,39,False,0.0,18.0,46.15384615384615,0,,,,,,,,,,,,,,
17649,CHEMBL4010988,,B,Homo sapiens,42,42,False,0.0,21.0,50.0,0,,,,,,,,,,,,,,
17650,CHEMBL4011052,,B,Homo sapiens,46,46,False,0.0,23.0,50.0,0,,,,,,,,,,,,,,
17651,CHEMBL4011054,,B,Homo sapiens,30,30,False,0.0,15.0,50.0,0,,,,,,,,,,,,,,
17652,CHEMBL4011148,,B,Homo sapiens,33,33,False,0.0,33.0,100.0,0,,,,,,,,,,,,,,
17653,CHEMBL4011152,,P,,26,26,False,0.0,13.0,50.0,0,,,,,,,,,,,,,,
17654,CHEMBL4011429,,A,Homo sapiens,52,52,False,0.0,22.0,42.30769230769232,0,,,,,,,,,,,,,,
17655,CHEMBL4012158,,P,,36,36,False,0.0,18.0,50.0,0,,,,,,,,,,,,,,
17656,CHEMBL4012159,,P,,36,36,False,0.0,18.0,50.0,0,,,,,,,,,,,,,,
17657,CHEMBL4012166,,B,Human immunodeficiency virus 1,38,38,False,0.0,37.0,97.36842105263158,0,,,,,,,,,,,,,,
17658,CHEMBL4012173,,B,Human immunodeficiency virus 1,38,38,False,0.0,37.0,97.36842105263158,0,,,,,,,,,,,,,,
17659,CHEMBL4012723,,B,Homo sapiens,70,70,False,0.0,35.0,50.0,0,,,,,,,,,,,,,,
17660,CHEMBL4012798,,F,Human rhinovirus A71,41,41,False,0.0,19.0,46.34146341463415,0,,,,,,,,,,,,,,
17661,CHEMBL4012896,,P,,36,36,False,0.0,17.0,47.22222222222222,0,,,,,,,,,,,,,,
17662,CHEMBL4013033,,B,Mycobacterium tuberculosis H37Rv,34,34,False,0.0,17.0,50.0,0,,,,,,,,,,,,,,
17663,CHEMBL4013034,,B,Mycobacterium tuberculosis H37Rv,35,35,False,0.0,12.0,34.285714285714285,0,,,,,,,,,,,,,,
17664,CHEMBL4013035,,B,Mycobacterium tuberculosis,34,34,False,0.0,17.0,50.0,0,,,,,,,,,,,,,,
17665,CHEMBL4013036,,B,Mycobacterium tuberculosis,34,34,False,0.0,10.0,29.411764705882355,0,,,,,,,,,,,,,,
17666,CHEMBL4013157,,B,Homo sapiens,44,44,False,0.0,44.0,100.0,0,,,,,,,,,,,,,,
17667,CHEMBL4013478,,B,Escherichia coli BW25113,35,35,False,0.0,16.0,45.71428571428572,0,,,,,,,,,,,,,,
17668,CHEMBL4013727,,B,Homo sapiens,38,38,False,0.0,19.0,50.0,0,,,,,,,,,,,,,,
17669,CHEMBL4014501,,B,Influenza A virus (A/Thailand/Kan353/2004(H5N1)),21,21,False,0.0,10.0,47.61904761904761,0,,,,,,,,,,,,,,
17670,CHEMBL4016144,,B,Rattus norvegicus,72,72,False,0.0,36.0,50.0,0,,,,,,,,,,,,,,
17673,CHEMBL4017368,,B,Homo sapiens,30,30,False,0.0,29.0,96.66666666666669,0,,,,,,,,,,,,,,
17674,CHEMBL4018006,,B,Homo sapiens,26,26,False,0.0,25.0,96.15384615384616,0,,,,,,,,,,,,,,
17675,CHEMBL4018205,,B,Hepatitis C virus subtype 1a,37,37,False,0.0,35.0,94.5945945945946,0,,,,,,,,,,,,,,
17676,CHEMBL4018206,,B,Hepatitis C virus subtype 1b,45,45,False,0.0,44.0,97.77777777777776,0,,,,,,,,,,,,,,
17677,CHEMBL4019025,,B,Bacteria,44,44,False,0.0,22.0,50.0,0,,,,,,,,,,,,,,
17678,CHEMBL4019566,,B,Homo sapiens,184,184,False,0.0,182.0,98.91304347826087,0,,,,,,,,,,,,,,
17679,CHEMBL4019604,,B,Mus musculus,36,36,False,0.0,36.0,100.0,0,,,,,,,,,,,,,,
17680,CHEMBL4019605,,B,Mus musculus,33,33,False,0.0,16.0,48.48484848484848,0,,,,,,,,,,,,,,
17681,CHEMBL4020051,,B,Thermotoga maritima,26,26,False,0.0,1.0,3.8461538461538463,0,,,,,,,,,,,,,,
17682,CHEMBL4020668,,B,Rattus norvegicus,77,77,False,0.0,38.0,49.35064935064935,0,,,,,,,,,,,,,,
17683,CHEMBL4021482,,B,Sus scrofa,33,33,False,0.0,33.0,100.0,0,,,,,,,,,,,,,,
17684,CHEMBL4022056,,B,Homo sapiens,48,48,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17685,CHEMBL4022589,,P,,37,37,False,0.0,17.0,45.94594594594594,0,,,,,,,,,,,,,,
17686,CHEMBL4022683,,B,Homo sapiens,137,137,False,0.0,135.0,98.54014598540148,0,,,,,,,,,,,,,,
17687,CHEMBL4022684,,B,Cavia porcellus,99,99,False,0.0,49.0,49.4949494949495,0,,,,,,,,,,,,,,
17688,CHEMBL4024193,,B,Mycobacterium tuberculosis,43,43,False,0.0,20.0,46.511627906976734,0,,,,,,,,,,,,,,
17689,CHEMBL4026920,,B,Escherichia coli,52,52,False,0.0,26.0,50.0,0,,,,,,,,,,,,,,
17690,CHEMBL4026937,,B,Homo sapiens,17,17,False,0.0,16.0,94.11764705882356,0,,,,,,,,,,,,,,
17691,CHEMBL4027225,,B,Homo sapiens,33,33,False,0.0,33.0,100.0,0,,,,,,,,,,,,,,
17692,CHEMBL4027226,,B,Homo sapiens,31,31,False,0.0,31.0,100.0,0,,,,,,,,,,,,,,
17693,CHEMBL4027402,,P,,28,28,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17694,CHEMBL4028615,,A,Homo sapiens,45,45,False,0.0,21.0,46.66666666666666,0,,,,,,,,,,,,,,
17695,CHEMBL4029725,,F,Homo sapiens,49,49,False,0.0,24.0,48.97959183673469,0,,,,,,,,,,,,,,
17696,CHEMBL4030303,,A,Homo sapiens,33,33,False,0.0,9.0,27.27272727272728,0,,,,,,,,,,,,,,
17697,CHEMBL4032433,,B,Trypanosoma brucei,55,55,False,0.0,46.0,83.63636363636364,0,,,,,,,,,,,,,,
17698,CHEMBL4032599,,P,,48,48,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17699,CHEMBL4034159,,F,Homo sapiens,21,21,False,0.0,21.0,100.0,0,,,,,,,,,,,,,,
17700,CHEMBL4034549,,B,Homo sapiens,33,33,False,0.0,3.0,9.090909090909092,0,,,,,,,,,,,,,,
17701,CHEMBL4034800,,B,Bos taurus,34,34,False,0.0,9.0,26.470588235294123,0,,,,,,,,,,,,,,
17702,CHEMBL4035440,,B,Rattus norvegicus,34,34,False,0.0,17.0,50.0,0,,,,,,,,,,,,,,
17703,CHEMBL4035748,,B,Francisella tularensis,39,39,False,0.0,19.0,48.71794871794872,0,,,,,,,,,,,,,,
17704,CHEMBL4035749,,B,Burkholderia pseudomallei,39,39,False,0.0,19.0,48.71794871794872,0,,,,,,,,,,,,,,
17705,CHEMBL4035939,,B,Sus scrofa,33,33,False,0.0,23.0,69.6969696969697,0,,,,,,,,,,,,,,
17706,CHEMBL4035959,,B,Homo sapiens,67,67,False,0.0,6.0,8.955223880597012,0,,,,,,,,,,,,,,
17707,CHEMBL4035963,,B,Agaricus bisporus,67,67,False,0.0,3.0,4.477611940298506,0,,,,,,,,,,,,,,
17708,CHEMBL4036269,,B,Dengue virus 2,33,33,False,0.0,16.0,48.48484848484848,0,,,,,,,,,,,,,,
17709,CHEMBL4036415,,B,Escherichia coli,47,47,False,0.0,23.0,48.93617021276596,0,,,,,,,,,,,,,,
17710,CHEMBL4037231,,B,Trypanosoma brucei,97,97,False,0.0,48.0,49.48453608247422,0,,,,,,,,,,,,,,
17711,CHEMBL4037382,,F,Homo sapiens,39,39,False,0.0,19.0,48.71794871794872,0,,,,,,,,,,,,,,
17712,CHEMBL4037918,,P,,34,34,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17713,CHEMBL4038063,,B,Homo sapiens,32,32,False,0.0,32.0,100.0,0,,,,,,,,,,,,,,
17714,CHEMBL4038478,,F,Mus musculus,34,34,False,0.0,17.0,50.0,0,,,,,,,,,,,,,,
17715,CHEMBL4038479,,F,Mus musculus,34,34,False,0.0,15.0,44.11764705882353,0,,,,,,,,,,,,,,
17716,CHEMBL4038740,,B,Human immunodeficiency virus 1,35,35,False,0.0,33.0,94.28571428571428,0,,,,,,,,,,,,,,
17717,CHEMBL4039792,,F,Hepatitis C virus JFH-1,59,59,False,0.0,58.0,98.30508474576273,0,,,,,,,,,,,,,,
17718,CHEMBL4039793,,A,Homo sapiens,58,58,False,0.0,29.0,50.0,0,,,,,,,,,,,,,,
17719,CHEMBL4041858,,B,Escherichia coli,52,52,False,0.0,22.0,42.30769230769232,0,,,,,,,,,,,,,,
17720,CHEMBL4041955,,B,Asteroidea,60,60,False,0.0,30.0,50.0,0,,,,,,,,,,,,,,
17721,CHEMBL4041967,,B,Sus scrofa,60,60,False,0.0,11.0,18.33333333333333,0,,,,,,,,,,,,,,
17722,CHEMBL4041968,,B,Leishmania donovani,61,61,False,0.0,29.0,47.540983606557376,0,,,,,,,,,,,,,,
17723,CHEMBL4041969,,B,Leishmania donovani,61,61,False,0.0,14.0,22.950819672131143,0,,,,,,,,,,,,,,
17724,CHEMBL4041970,,B,Leishmania donovani,60,60,False,0.0,60.0,100.0,0,,,,,,,,,,,,,,
17725,CHEMBL4041971,,B,Trypanosoma brucei,61,61,False,0.0,61.0,100.0,0,,,,,,,,,,,,,,
17726,CHEMBL4041972,,B,Trypanosoma cruzi,61,61,False,0.0,1.0,1.639344262295082,0,,,,,,,,,,,,,,
17727,CHEMBL4041973,,B,Cryptosporidium parvum,61,61,False,0.0,26.0,42.62295081967213,0,,,,,,,,,,,,,,
17728,CHEMBL4041974,,B,Giardia intestinalis,61,61,False,0.0,20.0,32.786885245901644,0,,,,,,,,,,,,,,
17729,CHEMBL4041975,,B,Toxoplasma gondii,61,61,False,0.0,18.0,29.50819672131148,0,,,,,,,,,,,,,,
17730,CHEMBL4041976,,B,Leishmania major,61,61,False,0.0,26.0,42.62295081967213,0,,,,,,,,,,,,,,
17731,CHEMBL4041977,,B,Leishmania major,60,60,False,0.0,60.0,100.0,0,,,,,,,,,,,,,,
17732,CHEMBL4041978,,B,Plasmodium falciparum,61,61,False,0.0,30.0,49.18032786885247,0,,,,,,,,,,,,,,
17733,CHEMBL4041984,,B,Sus scrofa,60,60,False,0.0,30.0,50.0,0,,,,,,,,,,,,,,
17734,CHEMBL4042365,,F,Hepatitis C virus subtype 1b,39,39,False,0.0,19.0,48.71794871794872,0,,,,,,,,,,,,,,
17735,CHEMBL4042368,,B,Hepatitis C virus,23,23,False,0.0,1.0,4.3478260869565215,0,,,,,,,,,,,,,,
17736,CHEMBL4042623,,B,Pseudomonas aeruginosa PAO1,26,26,False,0.0,13.0,50.0,0,,,,,,,,,,,,,,
17737,CHEMBL4043637,,B,Mus musculus,32,32,False,0.0,3.0,9.375,0,,,,,,,,,,,,,,
17738,CHEMBL4043719,,A,Homo sapiens,48,48,False,0.0,18.0,37.5,0,,,,,,,,,,,,,,
17739,CHEMBL4043761,,F,Rattus norvegicus,36,36,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17740,CHEMBL4043762,,F,Rattus norvegicus,36,36,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17741,CHEMBL4043771,,F,Rattus norvegicus,36,36,False,0.0,18.0,50.0,0,,,,,,,,,,,,,,
17742,CHEMBL4044726,,B,Burkholderia pseudomallei,32,32,False,0.0,1.0,3.125,0,,,,,,,,,,,,,,
17743,CHEMBL4044729,,B,Francisella tularensis,32,32,False,0.0,1.0,3.125,0,,,,,,,,,,,,,,
17744,CHEMBL4044925,,B,Sus scrofa,39,39,False,0.0,39.0,100.0,0,,,,,,,,,,,,,,
17745,CHEMBL4045168,,F,Canis lupus familiaris,55,55,False,0.0,9.0,16.363636363636363,0,,,,,,,,,,,,,,
17746,CHEMBL4045588,,P,,33,33,False,0.0,0.0,0.0,0,,,,,,,,,,,,,,
17747,CHEMBL4046663,,F,Hepatitis C virus (isolate Con1),42,42,False,0.0,21.0,50.0,0,,,,,,,,,,,,,,
17748,CHEMBL4047919,,F,,17,17,False,0.0,8.0,47.058823529411775,0,,,,,,,,,,,,,,
17749,CHEMBL4048557,,A,Mus musculus,46,46,False,0.0,11.0,23.91304347826087,0,,,,,,,,,,,,,,
17750,CHEMBL4048558,,A,Mus musculus,46,46,False,0.0,6.0,13.043478260869565,0,,,,,,,,,,,,,,
17751,CHEMBL4048561,,A,Mus musculus,35,35,False,0.0,35.0,100.0,0,,,,,,,,,,,,,,
17752,CHEMBL4048562,,A,Mus musculus,40,40,False,0.0,40.0,100.0,0,,,,,,,,,,,,,,
17753,CHEMBL4048619,,B,Escherichia coli,54,54,False,0.0,27.0,50.0,0,,,,,,,,,,,,,,
17754,CHEMBL4048621,,B,Pseudomonas aeruginosa,36,36,False,0.0,18.0,50.0,0,,,,,,,,,,,,,,
17755,CHEMBL4048761,,B,Escherichia coli,53,53,False,0.0,53.0,100.0,0,,,,,,,,,,,,,,
17756,CHEMBL4048762,,B,Escherichia coli,35,35,False,0.0,35.0,100.0,0,,,,,,,,,,,,,,
17757,CHEMBL4048763,,B,Pseudomonas aeruginosa,50,50,False,0.0,50.0,100.0,0,,,,,,,,,,,,,,
17758,CHEMBL4049897,,B,Rattus norvegicus,98,98,False,0.0,10.0,10.20408163265306,0,,,,,,,,,,,,,,
17759,CHEMBL4049898,,B,Rattus norvegicus,62,62,False,0.0,31.0,50.0,0,,,,,,,,,,,,,,
17760,CHEMBL4050071,,B,Homo sapiens,46,46,False,0.0,46.0,100.0,0,,,,,,,,,,,,,,
