chembl_id,target_id,confidence,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
CHEMBL3705943,20174,9,,,,,,,,,,,,,
CHEMBL3705963,12840,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  pdgfr,Tyrosine protein kinase PDGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3705965,10608,9,6.4.1.2,EC_NUMBER,enzyme  ligase,Ligase,6,ligase,ligase,ligase,Acetyl-CoA carboxylase,True,True,True,True
CHEMBL3705994,100126,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3706025,11287,9,3.4.21.27,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Coagulation factor XIa,True,True,True,True
CHEMBL3706061,12697,9,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3706081,17045,9,"('1.14.14.1', '1.14.14.55', '1.14.14.56', '1.14.14.73')",EC_NUMBER,enzyme  cytochrome p450  cyp_3  cyp_3a  cyp_3a4,Cytochrome P450 3A4,1,oxidoreductase,cytochrome_p450,cytochrome,"('Unspecific monooxygenase', 'Quinine 3-monooxygenase', '1,8-cineole 2-exo-monooxygenase', 'Albendazole monooxygenase (sufoxide-forming)')",False,True,True,True
CHEMBL3706090,12252,9,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3706146,10849,9,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
CHEMBL3706148,12252,9,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3706174,10980,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  vegfr,Tyrosine protein kinase VEGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3706177,101310,9,"('2.3.1.-', '2.3.1.48', '2.3.1.-', '2.3.1.48')",EC_NUMBER,"('epigenetic regulator  writer  hat  p300 cbp', 'epigenetic regulator  writer  hat  p300 cbp', 'epigenetic regulator  reader  brd', 'epigenetic regulator  reader  brd')","('p300/CBP family', 'p300/CBP family', 'Bromodomain', 'Bromodomain')",2,transferase,epigenetic_regulator,epigenetic,"('unknown EC number', 'Histone acetyltransferase', 'unknown EC number', 'Histone acetyltransferase')",False,False,True,True
CHEMBL3706188,12666,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3706206,100588,9,1.3.5.2,EC_NUMBER,enzyme,Enzyme,1,oxidoreductase,undefined enzyme/protein,undefined enzyme/protein,Dihydroorotate dehydrogenase (quinone),True,True,True,True
CHEMBL3706210,10869,9,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3706238,10695,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3706259,157,9,1.3.5.2,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Dihydroorotate dehydrogenase (quinone),True,True,True,True
CHEMBL3706268,10674,9,3.4.23.45,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 1,True,True,True,True
CHEMBL3706277,102698,9,"('2.5.1.18', '5.3.99.2')",EC_NUMBER,enzyme  transferase,Transferase,"('2', '5')","('transferase', 'isomerase')",transferase,transferase,"('Glutathione transferase', 'Prostaglandin-D synthase')",False,True,False,True
CHEMBL3706284,12968,9,,,,,,,,,,,,,
CHEMBL3706289,11400,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pikk  frap,Atypical protein kinase FRAP subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3706313,11269,9,,,,,,,,,,,,,
CHEMBL3706316,12252,9,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3706322,12252,9,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3706381,12252,9,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3707531,103537,9,,,,,,,,,,,,,
CHEMBL3707549,11110,9,3.4.24.34,EC_NUMBER,enzyme  protease  metallo  mam  m10a,Metallo protease M10A subfamily,3,hydrolase,protease_metallo,protease,Neutrophil collagenase,True,True,True,True
CHEMBL3707599,10495,9,3.4.22.38,EC_NUMBER,enzyme  protease  cysteine  ca  c1a,Cysteine protease C1A family,3,hydrolase,protease_cysteine,protease,Cathepsin K,True,True,True,True
CHEMBL3707609,10009,9,,,,,,,,,,,,,
CHEMBL3707676,10378,9,3.4.22.1,EC_NUMBER,enzyme  protease  cysteine  ca  c1a,Cysteine protease C1A family,3,hydrolase,protease_cysteine,protease,Cathepsin B,True,True,True,True
CHEMBL3707717,259,9,,,,,,,,,,,,,
CHEMBL3707727,10869,9,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3707769,100010,9,"('3.1.4.17', '3.1.4.35')",EC_NUMBER,enzyme  phosphodiesterase  pde_10  pde_10a,Phosphodiesterase 10A,3,hydrolase,phosphodiesterase_pde_10,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-GMP phosphodiesterase"")",False,True,True,True
CHEMBL3707801,10938,9,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
CHEMBL3707812,104,9,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
CHEMBL3707907,12593,9,3.4.24.22,EC_NUMBER,enzyme  protease  metallo  mam  m10a,Metallo protease M10A subfamily,3,hydrolase,protease_metallo,protease,Stromelysin 2,True,True,True,True
CHEMBL3707926,10938,9,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
CHEMBL3707927,10904,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3707930,103537,9,,,,,,,,,,,,,
CHEMBL3707932,10009,9,,,,,,,,,,,,,
CHEMBL3707951,10849,9,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
CHEMBL3707952,11208,9,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3707974,10849,9,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
CHEMBL3707989,11024,9,3.4.24.-,EC_NUMBER,enzyme  protease  metallo  mam  m10a,Metallo protease M10A subfamily,3,hydrolase,protease_metallo,protease,unknown EC number,True,True,True,True
CHEMBL3720764,103749,9,,,,,,,,,,,,,
CHEMBL3720765,103749,9,,,,,,,,,,,,,
CHEMBL3720849,101131,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  tao,STE protein kinase TAO subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3720934,100411,9,2.7.12.2,EC_NUMBER,enzyme  kinase  protein kinase  other  topk,Other protein kinase TOPK family,2,transferase,kinase_other,kinase,Mitogen-activated protein kinase kinase,True,True,True,True
CHEMBL3721013,103163,9,,,,,,,,,,,,,
CHEMBL3721018,100411,9,2.7.12.2,EC_NUMBER,enzyme  kinase  protein kinase  other  topk,Other protein kinase TOPK family,2,transferase,kinase_other,kinase,Mitogen-activated protein kinase kinase,True,True,True,True
CHEMBL3721022,116664,9,2.7.-.-,EC_NUMBER,enzyme  kinase  protein kinase,Protein Kinase,2,transferase,kinase,kinase,unknown EC number,True,True,True,True
CHEMBL3721076,102447,9,2.7.11.16,EC_NUMBER,enzyme  kinase  protein kinase  agc  grk  grk,AGC protein kinase GRK subfamily,2,transferase,kinase_agc,kinase,[G-protein-coupled receptor] kinase,True,True,True,True
CHEMBL3721219,20014,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  aur,Other protein kinase AUR family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3734121,100104,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  mlk  ilk,TKL protein kinase ILK subfamily,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3734151,101216,9,,,,,,,,,,,,,
CHEMBL3734152,101216,9,,,,,,,,,,,,,
CHEMBL3734153,101216,9,,,,,,,,,,,,,
CHEMBL3734154,101216,9,,,,,,,,,,,,,
CHEMBL3734155,104126,9,2.7.1.149,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,1-phosphatidylinositol-5-phosphate 4-kinase,True,True,True,True
CHEMBL3734162,10152,9,2.7.2.3,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,Phosphoglycerate kinase,True,True,True,True
CHEMBL3734165,10901,9,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkc  iota,AGC protein kinase PKC iota subfamily,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
CHEMBL3734175,18071,9,,,,,,,,,,,,,
CHEMBL3734213,105649,9,"('2.7.1.105', '3.1.3.46')",EC_NUMBER,enzyme,Enzyme,"('2', '3')","('transferase', 'hydrolase')",undefined enzyme/protein,undefined enzyme/protein,"('6-phosphofructo-2-kinase', 'Fructose-2,6-bisphosphate 2-phosphatase')",False,True,False,True
CHEMBL3734214,105649,9,"('2.7.1.105', '3.1.3.46')",EC_NUMBER,enzyme,Enzyme,"('2', '3')","('transferase', 'hydrolase')",undefined enzyme/protein,undefined enzyme/protein,"('6-phosphofructo-2-kinase', 'Fructose-2,6-bisphosphate 2-phosphatase')",False,True,False,True
CHEMBL3734229,101405,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  rio  rio2,Atypical protein kinase RIO2 subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3734283,10711,9,2.7.11.15,EC_NUMBER,enzyme  kinase  protein kinase  agc  grk  bark,AGC protein kinase BARK subfamily,2,transferase,kinase_agc,kinase,[Beta-adrenergic-receptor] kinase,True,True,True,True
CHEMBL3736787,10197,9,"('2.7.11.1', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  cmgc  gsk,CMGC protein kinase GSK family,2,transferase,kinase_cmgc,kinase,"('Non-specific serine/threonine protein kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL3737004,100325,9,,,,,,,,,,,,,
CHEMBL3737169,10193,9,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL3737170,15,9,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL3737854,104382,9,5.6.2.2,EC_NUMBER,enzyme  isomerase,Isomerase,5,isomerase,isomerase,isomerase,DNA topoisomerase (ATP-hydrolyzing),True,True,True,True
CHEMBL3742597,11293,9,3.4.22.-,EC_NUMBER,enzyme  protease  unknown  u-  u48,Protease unclassified U48 family,3,hydrolase,protease_unknown,protease,unknown EC number,True,True,True,True
CHEMBL3742870,185,9,,,,,,,,,,,,,
CHEMBL3744302,116904,9,,,,,,,,,,,,,
CHEMBL3744354,10567,9,1.11.2.2,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Myeloperoxidase,True,True,True,True
CHEMBL3744355,10567,9,1.11.2.2,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Myeloperoxidase,True,True,True,True
CHEMBL3744959,168,9,,,,,,,,,,,,,
CHEMBL3745027,10417,9,,,,,,,,,,,,,
CHEMBL3748108,17053,9,"('3.1.1.32', '3.1.1.34')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('Phospholipase A(1)', 'Lipoprotein lipase')",False,True,True,True
CHEMBL3748430,10193,9,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL3749463,103079,9,3.6.4.6,EC_NUMBER,transporter  ntpase  errt,Endoplasmic reticular retrotranslocon family,3,hydrolase,transporter_ntpase,transporter,Vesicle-fusing ATPase,True,True,True,True
CHEMBL3749770,11839,9,,,,,,,,,,,,,
CHEMBL3750872,9,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3750895,11241,9,3.4.22.34,EC_NUMBER,enzyme  protease  cysteine  cd  c13,Cysteine protease C13 family,3,hydrolase,protease_cysteine,protease,Legumain,True,True,True,True
CHEMBL3756328,101016,9,3.1.1.-,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,unknown EC number,True,True,True,True
CHEMBL3756437,101208,9,,,,,,,,,,,,,
CHEMBL3760805,102439,9,1.14.99.66,EC_NUMBER,epigenetic regulator  eraser  kdm  lsd,Lysine-specific demethylase,1,oxidoreductase,epigenetic_regulator,epigenetic,"[Histone-H3]-N(6),N(6)-dimethyl-L-lysine(4) FAD-dependent demethylase",True,True,True,True
CHEMBL3761211,12697,9,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3761212,11307,9,"('3.5.1.-', '3.5.1.98')",EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class iib,HDAC class IIb,3,hydrolase,epigenetic_regulator,epigenetic,"('unknown EC number', 'Histone deacetylase')",False,True,True,True
CHEMBL3761242,10193,9,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL3761556,9,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3761958,61,9,,,,,,,,,,,,,
CHEMBL3762432,11279,9,,,,,,,,,,,,,
CHEMBL3762499,103774,9,,,,,,,,,,,,,
CHEMBL3762500,103774,9,,,,,,,,,,,,,
CHEMBL3767197,11882,9,"('2.3.1.-', '2.7.1.91')",EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,"('unknown EC number', 'Sphingosine kinase')",False,True,True,True
CHEMBL3767198,10900,9,2.7.1.91,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Sphingosine kinase,True,True,True,True
CHEMBL3767626,100643,9,1.13.11.52,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"Indoleamine 2,3-dioxygenase",True,True,True,True
CHEMBL3767686,12689,9,,,,,,,,,,,,,
CHEMBL3768766,11727,9,"('3.1.3.76', '3.3.2.10')",EC_NUMBER,enzyme  protease  serine  sc  s33,Serine protease S33 family,3,hydrolase,protease_serine,protease,"('Lipid-phosphate phosphatase', 'Soluble epoxide hydrolase')",False,True,True,True
CHEMBL3768920,20095,9,2.7.1.1,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Hexokinase,True,True,True,True
CHEMBL3769268,101287,9,1.14.16.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Tryptophan 5-monooxygenase,True,True,True,True
CHEMBL3771522,10260,9,,,,,,,,,,,,,
CHEMBL3771523,11289,9,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
CHEMBL3772473,276,9,3.1.4.53,EC_NUMBER,enzyme  phosphodiesterase  pde_4  pde_4a,Phosphodiesterase 4A,3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,True,True,True
CHEMBL3772811,100194,9,"('3.5.1.23', '3.5.1.60')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('Ceramidase', 'N-(long-chain-acyl)ethanolamine deacylase')",False,True,True,True
CHEMBL3772975,116735,9,3.6.1.12,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,dCTP diphosphatase,True,True,True,True
CHEMBL3777946,101071,9,,,,,,,,,,,,,
CHEMBL3778151,101071,9,,,,,,,,,,,,,
CHEMBL3778238,10980,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  vegfr,Tyrosine protein kinase VEGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3778241,10980,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  vegfr,Tyrosine protein kinase VEGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3778805,101373,9,"('1.14.11.66', '1.14.11.69', '1.14.11.66', '1.14.11.69', '1.14.11.66', '1.14.11.69')",EC_NUMBER,"('epigenetic regulator  eraser  kdm  jumonji', 'epigenetic regulator  eraser  kdm  jumonji', 'epigenetic regulator  reader  phd', 'epigenetic regulator  reader  phd', 'epigenetic regulator  reader  methyl-lysine  tudor', 'epigenetic regulator  reader  methyl-lysine  tudor')","('Jumonji domain-containing', 'Jumonji domain-containing', 'Plant homeodomain', 'Plant homeodomain', 'Tudor domain', 'Tudor domain')",1,oxidoreductase,epigenetic_regulator,epigenetic,"('[Histone H3]-trimethyl-L-lysine(9) demethylase', '[Histone H3]-trimethyl-L-lysine(36) demethylase', '[Histone H3]-trimethyl-L-lysine(9) demethylase', '[Histone H3]-trimethyl-L-lysine(36) demethylase', '[Histone H3]-trimethyl-L-lysine(9) demethylase', '[Histone H3]-trimethyl-L-lysine(36) demethylase')",False,False,True,True
CHEMBL3778806,109446,9,1.14.11.66,EC_NUMBER,epigenetic regulator  eraser  kdm  lsd,Lysine-specific demethylase,1,oxidoreductase,epigenetic_regulator,epigenetic,[Histone H3]-trimethyl-L-lysine(9) demethylase,True,True,True,True
CHEMBL3779261,17047,9,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
CHEMBL3782586,62,9,5.6.2.1,EC_NUMBER,enzyme  isomerase,Isomerase,5,isomerase,isomerase,isomerase,DNA topoisomerase,True,True,True,True
CHEMBL3782588,63,9,5.6.2.2,EC_NUMBER,enzyme  isomerase,Isomerase,5,isomerase,isomerase,isomerase,DNA topoisomerase (ATP-hydrolyzing),True,True,True,True
CHEMBL3782657,103454,9,,,,,,,,,,,,,
CHEMBL3782731,102691,9,,,,,,,,,,,,,
CHEMBL3782909,10193,9,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL3783757,101361,9,,,,,,,,,,,,,
CHEMBL3783777,100468,9,,,,,,,,,,,,,
CHEMBL3788097,10635,9,,,,,,,,,,,,,
CHEMBL3788970,12622,9,2.7.7.49,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,RNA-directed DNA polymerase,True,True,True,True
CHEMBL3789901,11279,9,,,,,,,,,,,,,
CHEMBL3789902,11279,9,,,,,,,,,,,,,
CHEMBL3791472,165,9,,,,,,,,,,,,,
CHEMBL3795199,104573,9,5.2.1.8,EC_NUMBER,enzyme,Enzyme,5,isomerase,undefined enzyme/protein,undefined enzyme/protein,Peptidylprolyl isomerase,True,True,True,True
CHEMBL3795200,80,9,5.2.1.8,EC_NUMBER,enzyme  isomerase,Isomerase,5,isomerase,isomerase,isomerase,Peptidylprolyl isomerase,True,True,True,True
CHEMBL3796252,105247,9,3.1.4.-,EC_NUMBER,enzyme  phosphodiesterase,Phosphodiesterase,3,hydrolase,phosphodiesterase,phosphodiesterase,unknown EC number,True,True,True,True
CHEMBL3801519,11221,9,,,,,,,,,,,,,
CHEMBL3801640,103165,9,,,,,,,,,,,,,
CHEMBL3801873,86,9,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
CHEMBL3801874,104,9,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
CHEMBL3802094,30005,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  dapk,CAMK protein kinase DAPK family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3803472,10950,9,,,,,,,,,,,,,
CHEMBL3803623,116785,9,,,,,,,,,,,,,
CHEMBL3803862,10869,9,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3804128,100126,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3804372,100126,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3804653,103154,9,"('2.7.11.1', '3.6.5.-')",EC_NUMBER,enzyme  kinase  protein kinase  tkl  lrrk,TKL protein kinase LRRK family,"('2', '3')","('transferase', 'hydrolase')",kinase_tkl,kinase,"('Non-specific serine/threonine protein kinase', 'unknown EC number')",False,True,False,True
