chembl_id,target_id,assay_type,assay_organism,raw_size,cleaned_size,cleaning_failed,cleaning_size_delta,num_pos,percentage_pos,confidence,tid,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
CHEMBL3866389,,F,Hepatitis C virus subtype 2a,38,38,False,0.0,19.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3866390,,F,Hepatitis C virus subtype 2a,21,21,False,0.0,10.0,47.61904761904761,1,,,,,,,,,,,,,,
CHEMBL3866813,,F,Homo sapiens,47,47,False,0.0,23.0,48.93617021276596,1,,,,,,,,,,,,,,
CHEMBL3866814,,F,Homo sapiens,45,45,False,0.0,20.0,44.44444444444444,1,,,,,,,,,,,,,,
CHEMBL3866815,,F,Homo sapiens,46,46,False,0.0,22.0,47.82608695652174,1,,,,,,,,,,,,,,
CHEMBL3867127,,T,Homo sapiens,39,39,False,0.0,19.0,48.71794871794872,1,,,,,,,,,,,,,,
CHEMBL3867128,,T,Homo sapiens,39,39,False,0.0,19.0,48.71794871794872,1,,,,,,,,,,,,,,
CHEMBL3867164,,F,Homo sapiens,41,41,False,0.0,19.0,46.34146341463415,1,,,,,,,,,,,,,,
CHEMBL3867165,,F,Homo sapiens,41,41,False,0.0,19.0,46.34146341463415,1,,,,,,,,,,,,,,
CHEMBL3867572,,F,Mus musculus,46,46,False,0.0,12.0,26.08695652173913,1,,,,,,,,,,,,,,
CHEMBL3868377,,F,Mus musculus,49,49,False,0.0,24.0,48.97959183673469,1,,,,,,,,,,,,,,
CHEMBL3868378,,F,Mus musculus,46,46,False,0.0,23.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3868379,,F,Homo sapiens,47,47,False,0.0,22.0,46.80851063829788,1,,,,,,,,,,,,,,
CHEMBL3868380,,F,Homo sapiens,49,49,False,0.0,24.0,48.97959183673469,1,,,,,,,,,,,,,,
CHEMBL3868381,,F,Homo sapiens,48,48,False,0.0,24.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3868382,,F,Homo sapiens,46,46,False,0.0,23.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3868383,,T,Homo sapiens,47,47,False,0.0,5.0,10.638297872340424,1,,,,,,,,,,,,,,
CHEMBL3868565,,F,Homo sapiens,41,41,False,0.0,20.0,48.78048780487804,1,,,,,,,,,,,,,,
CHEMBL3868566,,F,Homo sapiens,41,41,False,0.0,19.0,46.34146341463415,1,,,,,,,,,,,,,,
CHEMBL3868567,,F,Homo sapiens,41,41,False,0.0,20.0,48.78048780487804,1,,,,,,,,,,,,,,
CHEMBL3868568,,T,Homo sapiens,41,41,False,0.0,20.0,48.78048780487804,1,,,,,,,,,,,,,,
CHEMBL3868569,,T,Homo sapiens,41,41,False,0.0,20.0,48.78048780487804,1,,,,,,,,,,,,,,
CHEMBL3869472,,F,Homo sapiens,12,12,False,0.0,11.0,91.66666666666669,1,,,,,,,,,,,,,,
CHEMBL3870398,,F,Hepatitis C virus subtype 1b,108,108,False,0.0,54.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870399,,T,Homo sapiens,91,91,False,0.0,45.0,49.45054945054945,1,,,,,,,,,,,,,,
CHEMBL3870407,,F,Homo sapiens,34,34,False,0.0,34.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3870408,,F,Homo sapiens,34,34,False,0.0,34.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3870409,,F,Homo sapiens,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870410,,F,Homo sapiens,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870411,,F,Homo sapiens,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870519,,F,Homo sapiens,46,46,False,0.0,23.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870520,,F,Homo sapiens,46,46,False,0.0,23.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870521,,F,Homo sapiens,46,46,False,0.0,23.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870522,,F,Homo sapiens,46,46,False,0.0,23.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870610,,F,Homo sapiens,42,42,False,0.0,42.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3870611,,F,Homo sapiens,42,42,False,0.0,42.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3870612,,F,Homo sapiens,42,42,False,0.0,42.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3870613,,F,Homo sapiens,42,42,False,0.0,42.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3870847,,F,Homo sapiens,43,43,False,0.0,21.0,48.83720930232558,1,,,,,,,,,,,,,,
CHEMBL3870912,,F,Mycobacterium tuberculosis H37Rv,42,42,False,0.0,20.0,47.61904761904761,1,,,,,,,,,,,,,,
CHEMBL3870913,,T,Homo sapiens,24,24,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL3870997,,F,Homo sapiens,42,42,False,0.0,21.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3870998,,F,Homo sapiens,42,42,False,0.0,12.0,28.57142857142857,1,,,,,,,,,,,,,,
CHEMBL3871352,,F,Leishmania donovani,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3871353,,T,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3871354,,T,Homo sapiens,33,33,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL3871454,,F,Homo sapiens,8,8,False,0.0,1.0,12.5,1,,,,,,,,,,,,,,
CHEMBL3871455,,F,Homo sapiens,4,4,False,0.0,1.0,25.0,1,,,,,,,,,,,,,,
CHEMBL3871456,,T,Homo sapiens,5,5,False,0.0,5.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3871650,,F,Homo sapiens,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL3872112,,F,Homo sapiens,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3872893,,F,Mycobacterium tuberculosis H37Rv,40,40,False,0.0,19.0,47.5,1,,,,,,,,,,,,,,
CHEMBL3873276,,F,Homo sapiens,35,35,False,0.0,3.0,8.571428571428571,1,,,,,,,,,,,,,,
CHEMBL3873277,,F,Homo sapiens,35,35,False,0.0,14.0,40.0,1,,,,,,,,,,,,,,
CHEMBL3873278,,T,Chlorocebus aethiops,35,35,False,0.0,8.0,22.85714285714285,1,,,,,,,,,,,,,,
CHEMBL3873279,,F,Homo sapiens,35,35,False,0.0,35.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3873280,,F,Homo sapiens,35,35,False,0.0,2.0,5.7142857142857135,1,,,,,,,,,,,,,,
CHEMBL3873804,,F,Homo sapiens,4,4,False,0.0,3.0,75.0,1,,,,,,,,,,,,,,
CHEMBL3873805,,F,Homo sapiens,6,6,False,0.0,3.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3873806,,F,Homo sapiens,4,4,False,0.0,3.0,75.0,1,,,,,,,,,,,,,,
CHEMBL3874739,,F,Homo sapiens,6,6,False,0.0,3.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3874742,,F,Homo sapiens,6,6,False,0.0,3.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3874835,,F,Homo sapiens,20,20,False,0.0,3.0,15.0,1,,,,,,,,,,,,,,
CHEMBL3874967,,F,Homo sapiens,10,10,False,0.0,10.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3875304,,F,Leishmania infantum,59,59,False,0.0,17.0,28.813559322033896,1,,,,,,,,,,,,,,
CHEMBL3875320,,T,Mus musculus,40,40,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL3875321,,F,Mycobacterium tuberculosis,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL3875322,,T,Mus musculus,31,31,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL3875773,,F,Trichomonas vaginalis,61,61,False,0.0,30.0,49.18032786885247,1,,,,,,,,,,,,,,
CHEMBL3875774,,F,Trichomonas vaginalis,59,59,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL3875775,,T,Homo sapiens,61,61,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL3875896,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3875897,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3875898,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3876606,,F,Homo sapiens,45,45,False,0.0,45.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3876607,,F,Homo sapiens,45,45,False,0.0,44.0,97.77777777777776,1,,,,,,,,,,,,,,
CHEMBL3876783,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL3876784,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL3876785,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL3876786,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL3876787,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL3877811,,F,Plasmodium falciparum K1,34,34,False,0.0,27.0,79.41176470588233,1,,,,,,,,,,,,,,
CHEMBL3877812,,T,Homo sapiens,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL3878138,,F,Paracentrotus lividus,38,38,False,0.0,15.0,39.47368421052632,1,,,,,,,,,,,,,,
CHEMBL3878139,,F,Paracentrotus lividus,38,38,False,0.0,16.0,42.10526315789474,1,,,,,,,,,,,,,,
CHEMBL3878140,,F,Paracentrotus lividus,38,38,False,0.0,12.0,31.578947368421048,1,,,,,,,,,,,,,,
CHEMBL3878270,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3878271,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3878272,,F,Homo sapiens,33,33,False,0.0,15.0,45.45454545454545,1,,,,,,,,,,,,,,
CHEMBL3878273,,F,Homo sapiens,33,33,False,0.0,12.0,36.36363636363637,1,,,,,,,,,,,,,,
CHEMBL3878274,,F,Homo sapiens,33,33,False,0.0,4.0,12.12121212121212,1,,,,,,,,,,,,,,
CHEMBL3878275,,F,Homo sapiens,33,33,False,0.0,7.0,21.21212121212121,1,,,,,,,,,,,,,,
CHEMBL3878732,,F,Homo sapiens,33,33,False,0.0,11.0,33.333333333333336,1,,,,,,,,,,,,,,
CHEMBL3878733,,F,Homo sapiens,33,33,False,0.0,11.0,33.333333333333336,1,,,,,,,,,,,,,,
CHEMBL3878734,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3878735,,F,Homo sapiens,33,33,False,0.0,11.0,33.333333333333336,1,,,,,,,,,,,,,,
CHEMBL3879294,,F,Mus musculus,29,29,False,0.0,14.0,48.27586206896552,1,,,,,,,,,,,,,,
CHEMBL3879295,,T,Mus musculus,25,25,False,0.0,12.0,48.0,1,,,,,,,,,,,,,,
CHEMBL3879560,,F,Mycobacterium tuberculosis H37Rv,33,33,False,0.0,6.0,18.181818181818183,1,,,,,,,,,,,,,,
CHEMBL3879561,,F,Mycobacterium tuberculosis H37Rv,33,33,False,0.0,15.0,45.45454545454545,1,,,,,,,,,,,,,,
CHEMBL3879562,,F,Mycobacterium avium,33,33,False,0.0,15.0,45.45454545454545,1,,,,,,,,,,,,,,
CHEMBL3879563,,F,Mycobacterium avium,33,33,False,0.0,13.0,39.39393939393939,1,,,,,,,,,,,,,,
CHEMBL3879564,,F,Mycobacterium kansasii,33,33,False,0.0,4.0,12.12121212121212,1,,,,,,,,,,,,,,
CHEMBL3879565,,F,Mycobacterium kansasii,33,33,False,0.0,10.0,30.303030303030305,1,,,,,,,,,,,,,,
CHEMBL3879566,,F,Mycobacterium kansasii,33,33,False,0.0,10.0,30.303030303030305,1,,,,,,,,,,,,,,
CHEMBL3879567,,F,Mycobacterium kansasii,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3879568,,F,Mycobacterium kansasii,33,33,False,0.0,10.0,30.303030303030305,1,,,,,,,,,,,,,,
CHEMBL3879569,,F,Mycobacterium kansasii,33,33,False,0.0,8.0,24.24242424242424,1,,,,,,,,,,,,,,
CHEMBL3879942,,F,Homo sapiens,107,107,False,0.0,76.0,71.02803738317758,1,,,,,,,,,,,,,,
CHEMBL3879944,,F,Homo sapiens,72,72,False,0.0,54.0,75.0,1,,,,,,,,,,,,,,
CHEMBL3880117,,F,Mus musculus,226,226,False,0.0,207.0,91.59292035398232,1,,,,,,,,,,,,,,
CHEMBL3880153,,F,Homo sapiens,90,90,False,0.0,14.0,15.555555555555555,1,,,,,,,,,,,,,,
CHEMBL3880154,,F,Homo sapiens,74,74,False,0.0,17.0,22.97297297297297,1,,,,,,,,,,,,,,
CHEMBL3880379,,F,Homo sapiens,345,345,False,0.0,122.0,35.36231884057971,1,,,,,,,,,,,,,,
CHEMBL3881040,,F,Homo sapiens,76,76,False,0.0,76.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3881041,,F,Homo sapiens,133,133,False,0.0,133.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3881042,,F,Homo sapiens,63,63,False,0.0,61.0,96.8253968253968,1,,,,,,,,,,,,,,
CHEMBL3881060,,F,Homo sapiens,254,254,False,0.0,105.0,41.33858267716536,1,,,,,,,,,,,,,,
CHEMBL3881061,,F,Homo sapiens,597,597,False,0.0,31.0,5.192629815745394,1,,,,,,,,,,,,,,
CHEMBL3881062,,F,Homo sapiens,247,247,False,0.0,88.0,35.62753036437247,1,,,,,,,,,,,,,,
CHEMBL3881100,,F,Rattus norvegicus,36,36,False,0.0,1.0,2.7777777777777777,1,,,,,,,,,,,,,,
CHEMBL3881324,,F,Homo sapiens,100,100,False,0.0,100.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3881395,,F,Rattus norvegicus,119,119,False,0.0,58.0,48.73949579831933,1,,,,,,,,,,,,,,
CHEMBL3881398,,F,Rattus norvegicus,65,65,False,0.0,24.0,36.92307692307692,1,,,,,,,,,,,,,,
CHEMBL3881399,,F,Rattus norvegicus,121,121,False,0.0,56.0,46.28099173553719,1,,,,,,,,,,,,,,
CHEMBL3881402,,F,Rattus norvegicus,65,65,False,0.0,32.0,49.230769230769226,1,,,,,,,,,,,,,,
CHEMBL3881584,,F,Homo sapiens,144,144,False,0.0,141.0,97.91666666666669,1,,,,,,,,,,,,,,
CHEMBL3881588,,F,Homo sapiens,93,93,False,0.0,26.0,27.956989247311824,1,,,,,,,,,,,,,,
CHEMBL3882127,,F,Homo sapiens,140,140,False,0.0,139.0,99.28571428571428,1,,,,,,,,,,,,,,
CHEMBL3882128,,F,Homo sapiens,142,142,False,0.0,141.0,99.2957746478873,1,,,,,,,,,,,,,,
CHEMBL3882129,,F,Homo sapiens,39,39,False,0.0,39.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3882761,,F,Homo sapiens,227,227,False,0.0,227.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3882762,,F,Homo sapiens,140,140,False,0.0,140.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3883062,,A,Homo sapiens,262,262,False,0.0,131.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3883119,,F,Homo sapiens,88,88,False,0.0,88.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3883120,,F,Homo sapiens,85,85,False,0.0,85.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3883121,,F,Homo sapiens,84,84,False,0.0,84.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3885862,,T,Rattus norvegicus,11145,11145,False,0.0,1975.0,17.7209510991476,1,,,,,,,,,,,,,,
CHEMBL3885863,,T,Rattus norvegicus,11529,11529,False,0.0,2197.0,19.05629282678463,1,,,,,,,,,,,,,,
CHEMBL3885882,,T,Rattus norvegicus,17930,17350,False,580.0,14437.0,83.21037463976946,1,,,,,,,,,,,,,,
CHEMBL3992586,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3992587,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3992588,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3992818,,A,Homo sapiens,49,49,False,0.0,3.0,6.122448979591836,1,,,,,,,,,,,,,,
CHEMBL3992939,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3992940,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3992941,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3992942,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3993161,,F,Trypanosoma brucei brucei,46,46,False,0.0,46.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3993264,,F,Plasmodium falciparum Dd2,44,44,False,0.0,22.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3993265,,F,Plasmodium falciparum 3D7,44,44,False,0.0,22.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3993266,,A,Homo sapiens,43,43,False,0.0,2.0,4.651162790697675,1,,,,,,,,,,,,,,
CHEMBL3993284,,F,Homo sapiens,40,40,False,0.0,30.0,75.0,1,,,,,,,,,,,,,,
CHEMBL3993354,,F,Mus musculus,53,53,False,0.0,15.0,28.301886792452827,1,,,,,,,,,,,,,,
CHEMBL3993357,,F,Mus musculus,25,25,False,0.0,9.0,36.0,1,,,,,,,,,,,,,,
CHEMBL3993358,,F,Mus musculus,25,25,False,0.0,8.0,32.0,1,,,,,,,,,,,,,,
CHEMBL3993382,,F,Leishmania donovani,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL3993383,,F,Leishmania donovani,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL3993384,,F,Leishmania donovani,11,11,False,0.0,3.0,27.27272727272728,1,,,,,,,,,,,,,,
CHEMBL3993385,,F,Leishmania donovani,11,11,False,0.0,5.0,45.45454545454545,1,,,,,,,,,,,,,,
CHEMBL3994516,,F,Plasmodium falciparum Dd2,37,37,False,0.0,35.0,94.5945945945946,1,,,,,,,,,,,,,,
CHEMBL3994797,,A,Homo sapiens,30,30,False,0.0,5.0,16.666666666666668,1,,,,,,,,,,,,,,
CHEMBL3994798,,F,Human herpesvirus 3 strain Oka vaccine,32,32,False,0.0,16.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3994799,,F,Human herpesvirus 3,32,32,False,0.0,12.0,37.5,1,,,,,,,,,,,,,,
CHEMBL3994800,,A,Homo sapiens,31,31,False,0.0,2.0,6.451612903225807,1,,,,,,,,,,,,,,
CHEMBL3994801,,A,Homo sapiens,18,18,False,0.0,9.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3994802,,F,Cytomegalovirus,29,29,False,0.0,3.0,10.344827586206897,1,,,,,,,,,,,,,,
CHEMBL3994803,,F,Cytomegalovirus,29,29,False,0.0,4.0,13.79310344827586,1,,,,,,,,,,,,,,
CHEMBL3994809,,A,Homo sapiens,5,5,False,0.0,2.0,40.0,1,,,,,,,,,,,,,,
CHEMBL3994811,,A,Mus musculus,32,32,False,0.0,1.0,3.125,1,,,,,,,,,,,,,,
CHEMBL3994812,,A,Homo sapiens,30,30,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL3996773,,F,Plasmodium falciparum K1,33,33,False,0.0,33.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3996774,,F,Plasmodium falciparum NF54,62,62,False,0.0,54.0,87.09677419354837,1,,,,,,,,,,,,,,
CHEMBL3996775,,A,Cricetulus griseus,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL3997011,,F,Mus musculus,31,31,False,0.0,4.0,12.903225806451614,1,,,,,,,,,,,,,,
CHEMBL3998232,,F,Staphylococcus aureus subsp. aureus str. Newman,55,55,False,0.0,27.0,49.09090909090909,1,,,,,,,,,,,,,,
CHEMBL3998628,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3998629,,F,Homo sapiens,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3998645,,F,Plasmodium falciparum 3D7,58,58,False,0.0,58.0,100.0,1,,,,,,,,,,,,,,
CHEMBL3998646,,A,Homo sapiens,56,56,False,0.0,28.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3999123,,F,Plasmodium falciparum D10,36,36,False,0.0,18.0,50.0,1,,,,,,,,,,,,,,
CHEMBL3999124,,F,Plasmodium falciparum,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL3999125,,A,Homo sapiens,10,10,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL3999375,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3999376,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3999377,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3999378,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL3999945,,F,Trypanosoma brucei rhodesiense,51,51,False,0.0,25.0,49.01960784313725,1,,,,,,,,,,,,,,
CHEMBL3999946,,A,Rattus norvegicus,33,33,False,0.0,4.0,12.12121212121212,1,,,,,,,,,,,,,,
CHEMBL3999948,,F,Trypanosoma cruzi,51,51,False,0.0,4.0,7.84313725490196,1,,,,,,,,,,,,,,
CHEMBL3999950,,F,Leishmania donovani,51,51,False,0.0,7.0,13.725490196078429,1,,,,,,,,,,,,,,
CHEMBL4000370,,F,Staphylococcus aureus,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4000371,,F,Escherichia coli ATCC 25922,34,34,False,0.0,15.0,44.11764705882353,1,,,,,,,,,,,,,,
CHEMBL4000372,,F,Enterococcus faecium,34,34,False,0.0,15.0,44.11764705882353,1,,,,,,,,,,,,,,
CHEMBL4000373,,F,Klebsiella pneumoniae,34,34,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL4000374,,F,Pseudomonas aeruginosa,34,34,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL4000375,,F,Candida albicans,34,34,False,0.0,15.0,44.11764705882353,1,,,,,,,,,,,,,,
CHEMBL4000376,,F,Acinetobacter baumannii,34,34,False,0.0,1.0,2.9411764705882355,1,,,,,,,,,,,,,,
CHEMBL4000377,,A,Homo sapiens,34,34,False,0.0,0.0,0.0,1,,,,,,,,,,,,,,
CHEMBL4000378,,A,Homo sapiens,34,34,False,0.0,13.0,38.23529411764706,1,,,,,,,,,,,,,,
CHEMBL4001278,,F,Homo sapiens,36,36,False,0.0,36.0,100.0,1,,,,,,,,,,,,,,
CHEMBL4001444,,F,Mus musculus,36,36,False,0.0,10.0,27.777777777777786,1,,,,,,,,,,,,,,
CHEMBL4001493,,F,Homo sapiens,58,58,False,0.0,29.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4001495,,F,Homo sapiens,58,58,False,0.0,29.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4001497,,F,Homo sapiens,58,58,False,0.0,29.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4001799,,F,Mus musculus,13,13,False,0.0,6.0,46.15384615384615,1,,,,,,,,,,,,,,
CHEMBL4001903,,F,Mus musculus,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4001924,,F,Hepatitis B virus,34,34,False,0.0,9.0,26.470588235294123,1,,,,,,,,,,,,,,
CHEMBL4001925,,A,Homo sapiens,34,34,False,0.0,11.0,32.35294117647059,1,,,,,,,,,,,,,,
CHEMBL4001926,,A,Homo sapiens,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4001927,,A,Homo sapiens,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4001928,,A,Chlorocebus aethiops,34,34,False,0.0,17.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4002341,,F,Trypanosoma brucei brucei,84,84,False,0.0,42.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4002966,,F,Mycobacterium avium,34,34,False,0.0,7.0,20.58823529411765,1,,,,,,,,,,,,,,
CHEMBL4002967,,F,Mycobacterium tuberculosis,35,35,False,0.0,21.0,60.0,1,,,,,,,,,,,,,,
CHEMBL4002968,,F,Mycobacterium avium,34,34,False,0.0,9.0,26.470588235294123,1,,,,,,,,,,,,,,
CHEMBL4002969,,F,Mycobacterium kansasii,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL4002970,,F,Mycobacterium kansasii,35,35,False,0.0,15.0,42.85714285714285,1,,,,,,,,,,,,,,
CHEMBL4003019,,F,Mycobacterium tuberculosis,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL4003020,,F,Mycobacterium kansasii,34,34,False,0.0,15.0,44.11764705882353,1,,,,,,,,,,,,,,
CHEMBL4003021,,F,Mycobacterium kansasii,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL4003022,,F,Mycobacterium kansasii,35,35,False,0.0,17.0,48.57142857142857,1,,,,,,,,,,,,,,
CHEMBL4003023,,F,Mycobacterium kansasii,35,35,False,0.0,14.0,40.0,1,,,,,,,,,,,,,,
CHEMBL4003165,,F,Mycobacterium tuberculosis H37Rv,28,28,False,0.0,13.0,46.42857142857143,1,,,,,,,,,,,,,,
CHEMBL4003547,,F,Homo sapiens,20,20,False,0.0,10.0,50.0,1,,,,,,,,,,,,,,
CHEMBL4003901,,F,Mycobacterium tuberculosis H37Rv,42,42,False,0.0,20.0,47.61904761904761,1,,,,,,,,,,,,,,
CHEMBL4004279,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL4004280,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
CHEMBL4004281,,F,Homo sapiens,25,25,False,0.0,12.0,48.0,1,,,,,,,,,,,,,,
CHEMBL4004282,,F,Homo sapiens,25,25,False,0.0,12.0,48.0,1,,,,,,,,,,,,,,
CHEMBL4004364,,F,Homo sapiens,101,101,False,0.0,50.0,49.50495049504951,1,,,,,,,,,,,,,,
CHEMBL4004365,,F,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,1,,,,,,,,,,,,,,
CHEMBL4004932,,F,Plasmodium falciparum Dd2,45,45,False,0.0,32.0,71.1111111111111,1,,,,,,,,,,,,,,
CHEMBL4005546,,F,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,1,,,,,,,,,,,,,,
